Fecha,Muestreo,Hoja,x,y
17/9/2021,M20,110,-83.8756,9.263715
17/9/2021,M20,109,-83.875616,9.263701
18/3/2021,M18,107,-83.875707,9.263881
7/9/2020,M5,11,-83.875716,9.263878
14/9/2020,M8,62,-83.875729,9.263037
9/8/2020,M3,15,-83.875734,9.26308
25/11/2020,M13,37,-83.875739,9.263806
1/12/2020,M14 ,14,-83.875742,9.263836
1/12/2020,M14 ,11,-83.875744,9.263801
14/9/2020,M8,69,-83.875756,9.263823
1/12/2020,M14 ,13,-83.875756,9.263821
17/9/2021,M20,107,-83.875759,9.263895
1/12/2020,M14 ,12,-83.87576,9.263796
17/9/2021,M20,108,-83.87576,9.26383
14/9/2020,M8,68,-83.875764,9.263837
12/9/2020,M7,92,-83.875766,9.263857
7/9/2020,M5,1,-83.875767,9.262957
12/9/2020,M7,91,-83.875767,9.263806
16/9/2020,M9,12,-83.875769,9.263823
25/11/2020,M13,36,-83.87577,9.263787
23/9/2020,M11,52,-83.875774,9.263054
14/9/2020,M8,63,-83.875775,9.263043
16/9/2020,M9,4,-83.875775,9.263014
16/9/2020,M9,13,-83.875775,9.263797
26/1/2021,M16,10,-83.875776,9.263846
4/8/2020,M1,147,-83.875777,9.26308
16/9/2020,M9,11,-83.875778,9.263843
4/12/2020,M15,4,-83.875778,9.263764
17/9/2021,M20,106,-83.875789,9.263853
15/3/2021,M17,40,-83.875791,9.26379
12/8/2020,M4,99,-83.875792,9.263771
4/12/2020,M15,3,-83.875792,9.263759
25/11/2020,M13,38,-83.875795,9.263814
12/9/2020,M7,78,-83.875801,9.263103
23/9/2020,M11,57,-83.875801,9.263804
12/9/2020,M7,79,-83.875802,9.263132
19/9/2020,M10,36,-83.875807,9.263087
15/3/2021,M17,35,-83.875808,9.263094
17/9/2021,M20,105,-83.875808,9.263816
1/12/2020,M14 ,15,-83.875811,9.263808
21/4/2021,M19,38,-83.875811,9.263766
19/9/2020,M10,35,-83.875813,9.263048
26/1/2021,M16,2,-83.875815,9.26302
23/9/2020,M11,51,-83.875817,9.263058
16/9/2020,M9,2,-83.875818,9.263108
19/9/2020,M10,34,-83.875818,9.263067
19/9/2020,M10,37,-83.875821,9.263028
25/11/2020,M13,35,-83.875828,9.2638
9/8/2020,M3,11,-83.875829,9.26374
17/9/2021,M20,102,-83.875829,9.263788
17/9/2021,M20,101,-83.87583,9.263828
12/8/2020,M4,45,-83.875833,9.263753
17/9/2021,M20,111,-83.875833,9.263772
17/9/2021,M20,103,-83.875834,9.263811
1/12/2020,M14 ,9,-83.875835,9.263837
19/9/2020,M10,33,-83.875836,9.263046
1/12/2020,M14 ,3,-83.875837,9.263044
7/9/2020,M5,10,-83.87584,9.263763
16/9/2020,M9,3,-83.87584,9.263172
26/1/2021,M16,9,-83.87584,9.263826
12/8/2020,M4,98,-83.875841,9.263797
17/9/2021,M20,104,-83.875842,9.263849
19/9/2020,M10,42,-83.875844,9.263781
1/12/2020,M14 ,8,-83.87585,9.263807
12/8/2020,M4,91,-83.875851,9.263092
17/9/2021,M20,86,-83.875851,9.263124
1/12/2020,M14 ,10,-83.875855,9.263832
21/4/2021,M19,35,-83.875855,9.263099
23/9/2020,M11,50,-83.87586,9.263051
1/12/2020,M14 ,2,-83.87586,9.26307
25/11/2020,M13,34,-83.875862,9.263063
18/3/2021,M18,108,-83.875862,9.263795
23/9/2020,M11,56,-83.875863,9.263775
4/12/2020,M15,1,-83.875863,9.263096
4/8/2020,M1,129,-83.875864,9.263498
12/9/2020,M7,77,-83.875873,9.263095
1/12/2020,M14 ,1,-83.875875,9.263034
26/1/2021,M16,8,-83.875877,9.263523
19/9/2020,M10,41,-83.875879,9.263745
1/12/2020,M14 ,16,-83.87588,9.263799
12/8/2020,M4,90,-83.875883,9.263021
23/9/2020,M11,49,-83.875885,9.263087
26/1/2021,M16,7,-83.875889,9.263512
18/3/2021,M18,105,-83.875893,9.26353
21/4/2021,M19,37,-83.875896,9.263512
18/3/2021,M18,109,-83.875898,9.263826
9/8/2020,M3,9,-83.875904,9.263753
16/9/2020,M9,1,-83.875913,9.262915
9/8/2020,M3,10,-83.875916,9.26373
26/1/2021,M16,11,-83.875918,9.263751
17/9/2021,M20,87,-83.875929,9.263215
15/3/2021,M17,41,-83.875931,9.263814
18/3/2021,M18,106,-83.875934,9.263542
15/3/2021,M17,42,-83.875937,9.263859
9/8/2020,M3,8,-83.875939,9.263527
18/3/2021,M18,104,-83.87595,9.263493
17/9/2021,M20,100,-83.875951,9.26382
1/12/2020,M14 ,7,-83.875956,9.263533
4/8/2020,M1,128,-83.875964,9.263476
26/1/2021,M16,6,-83.875968,9.263463
1/12/2020,M14 ,17,-83.875969,9.263827
14/9/2020,M8,67,-83.875972,9.263571
4/8/2020,M1,146,-83.875979,9.263124
15/3/2021,M17,38,-83.875983,9.263424
16/9/2020,M9,10,-83.875988,9.263553
12/9/2020,M7,90,-83.875991,9.263559
17/9/2021,M20,88,-83.875993,9.263211
17/9/2021,M20,89,-83.875993,9.263204
1/12/2020,M14 ,4,-83.875997,9.262975
15/3/2021,M17,39,-83.875997,9.263453
18/3/2021,M18,48,-83.875998,9.263173
16/9/2020,M9,5,-83.876,9.263096
12/9/2020,M7,81,-83.876002,9.263177
7/8/2020,M2,33,-83.876016,9.263598
16/9/2020,M9,7,-83.876025,9.263279
15/3/2021,M17,44,-83.876025,9.263815
15/3/2021,M17,37,-83.876027,9.263391
23/9/2020,M11,55,-83.876028,9.263497
21/4/2021,M19,123,-83.876034,9.263502
7/8/2020,M2,6,-83.876038,9.26352
21/4/2021,M19,124,-83.876039,9.263572
18/3/2021,M18,102,-83.87604,9.263474
7/8/2020,M2,7,-83.876041,9.263478
21/4/2021,M19,36,-83.876041,9.263293
16/9/2020,M9,6,-83.876044,9.263224
4/12/2020,M15,7,-83.876052,9.263902
21/4/2021,M19,39,-83.876053,9.26386
12/8/2020,M4,92,-83.876054,9.263164
4/12/2020,M15,5,-83.876056,9.263864
19/9/2020,M10,40,-83.876059,9.263263
4/12/2020,M15,2,-83.876059,9.263176
23/9/2020,M11,58,-83.876061,9.263931
7/9/2020,M5,9,-83.876067,9.263556
12/8/2020,M4,93,-83.876069,9.263092
23/9/2020,M11,54,-83.876069,9.263515
4/8/2020,M1,130,-83.876073,9.263227
4/8/2020,M1,131,-83.876073,9.263141
4/8/2020,M1,133,-83.876074,9.263199
15/3/2021,M17,43,-83.876075,9.263751
18/3/2021,M18,103,-83.876075,9.263478
2/12/2020,M14 ,126,-83.876078,9.26392
21/4/2021,M19,119,-83.876085,9.263036
4/8/2020,M1,132,-83.876086,9.263253
4/12/2020,M15,6,-83.876086,9.263867
7/8/2020,M2,1,-83.87609,9.262825
9/8/2020,M3,7,-83.87609,9.263482
16/9/2020,M9,9,-83.876093,9.263507
12/9/2020,M7,80,-83.876095,9.263184
15/3/2021,M17,36,-83.876095,9.263182
17/9/2021,M20,90,-83.876098,9.263503
1/12/2020,M14 ,18,-83.8761,9.26395
21/4/2021,M19,120,-83.876108,9.263214
12/8/2020,M4,43,-83.876109,9.263548
21/4/2021,M19,40,-83.87611,9.263904
18/3/2021,M18,49,-83.876111,9.263243
17/9/2021,M20,99,-83.876117,9.263869
7/9/2020,M5,12,-83.876118,9.26357
19/9/2020,M10,43,-83.87612,9.263937
12/9/2020,M7,87,-83.876121,9.263596
4/8/2020,M1,127,-83.876122,9.263539
7/8/2020,M2,30,-83.876126,9.26332
7/8/2020,M2,4,-83.876128,9.263601
12/9/2020,M7,89,-83.876128,9.263606
12/9/2020,M7,88,-83.876129,9.263597
8/9/2020,M6,84,-83.87613,9.263394
17/9/2021,M20,98,-83.87613,9.263909
23/9/2020,M11,53,-83.876131,9.263492
9/8/2020,M3,2,-83.876132,9.263167
12/8/2020,M4,94,-83.876134,9.263368
18/3/2021,M18,101,-83.876137,9.263587
12/9/2020,M7,86,-83.876142,9.263606
26/1/2021,M16,12,-83.876142,9.263877
18/3/2021,M18,100,-83.876142,9.26359
1/12/2020,M14 ,5,-83.876143,9.26312
21/4/2021,M19,126,-83.876144,9.263558
17/9/2021,M20,113,-83.876144,9.263488
12/8/2020,M4,44,-83.876146,9.263532
18/3/2021,M18,46,-83.876147,9.263057
17/9/2021,M20,114,-83.876148,9.263494
7/8/2020,M2,5,-83.876149,9.263501
16/9/2020,M9,15,-83.876151,9.263547
14/9/2020,M8,66,-83.876154,9.263555
21/4/2021,M19,125,-83.876159,9.26357
21/4/2021,M19,121,-83.876162,9.263478
7/8/2020,M2,3,-83.876163,9.26356
7/9/2020,M5,2,-83.876163,9.263196
19/9/2020,M10,38,-83.876165,9.263137
26/1/2021,M16,13,-83.876167,9.263546
23/9/2020,M11,61,-83.876168,9.263449
15/3/2021,M17,45,-83.876168,9.26387
17/9/2021,M20,91,-83.876168,9.263587
15/3/2021,M17,47,-83.876169,9.263525
17/9/2021,M20,92,-83.876169,9.263593
26/1/2021,M16,1,-83.87617,9.262391
17/9/2021,M20,115,-83.87617,9.26352
12/8/2020,M4,95,-83.876174,9.26341
21/4/2021,M19,122,-83.876174,9.263479
8/9/2020,M6,82,-83.87618,9.263644
15/3/2021,M17,51,-83.876182,9.263379
15/3/2021,M17,46,-83.876184,9.263581
7/9/2020,M5,8,-83.876185,9.263451
25/11/2020,M13,39,-83.876185,9.263616
8/9/2020,M6,83,-83.876187,9.263658
7/9/2020,M5,3,-83.876189,9.263259
26/1/2021,M16,14,-83.876189,9.263601
18/3/2021,M18,99,-83.87619,9.263587
9/8/2020,M3,17,-83.876191,9.263322
17/9/2021,M20,94,-83.876196,9.263623
14/9/2020,M8,64,-83.876197,9.263464
9/8/2020,M3,18,-83.876205,9.263407
19/9/2020,M10,44,-83.876209,9.263618
9/8/2020,M3,16,-83.876212,9.263186
15/3/2021,M17,50,-83.876212,9.263364
17/9/2021,M20,93,-83.876213,9.263593
7/8/2020,M2,2,-83.876214,9.263064
9/8/2020,M3,19,-83.876218,9.263403
17/9/2021,M20,95,-83.876218,9.263963
1/12/2020,M14 ,6,-83.876219,9.263038
16/9/2020,M9,14,-83.876221,9.263565
9/8/2020,M3,5,-83.876223,9.263397
18/3/2021,M18,110,-83.876226,9.263444
7/9/2020,M5,7,-83.876233,9.263399
7/8/2020,M2,31,-83.876235,9.263413
12/8/2020,M4,96,-83.876237,9.263488
7/9/2020,M5,6,-83.876238,9.263433
9/8/2020,M3,4,-83.876241,9.263305
15/3/2021,M17,49,-83.876242,9.263351
17/9/2021,M20,112,-83.876247,9.263028
23/9/2020,M11,60,-83.876251,9.263252
4/8/2020,M1,145,-83.876253,9.263023
16/9/2020,M9,8,-83.876253,9.26323
4/8/2020,M1,134,-83.876255,9.263082
17/9/2021,M20,96,-83.876262,9.264003
7/8/2020,M2,32,-83.876264,9.26371
23/9/2020,M11,59,-83.876267,9.263237
19/9/2020,M10,39,-83.87627,9.262973
15/3/2021,M17,52,-83.876277,9.263556
15/3/2021,M17,48,-83.87628,9.263448
7/8/2020,M2,46,-83.876282,9.26372
18/3/2021,M18,47,-83.876288,9.263067
17/9/2021,M20,97,-83.876295,9.264047
12/8/2020,M4,97,-83.876304,9.263709
4/8/2020,M1,126,-83.876313,9.263461
4/8/2020,M1,148,-83.876313,9.263022
17/9/2021,M20,116,-83.876317,9.263583
26/1/2021,M16,5,-83.876323,9.263357
9/8/2020,M3,3,-83.876327,9.263167
1/12/2020,M14 ,19,-83.876329,9.263442
4/8/2020,M1,144,-83.87633,9.263189
26/1/2021,M16,3,-83.876331,9.262931
7/9/2020,M5,13,-83.876332,9.263711
12/8/2020,M4,42,-83.876337,9.263208
14/9/2020,M8,65,-83.876337,9.263407
19/9/2020,M10,45,-83.876338,9.263789
4/8/2020,M1,143,-83.876341,9.263213
26/1/2021,M16,15,-83.876341,9.263683
9/8/2020,M3,6,-83.876342,9.263443
7/9/2020,M5,4,-83.876345,9.263183
21/4/2021,M19,41,-83.876346,9.263708
8/9/2020,M6,85,-83.876348,9.263434
21/4/2021,M19,43,-83.876349,9.263862
7/9/2020,M5,5,-83.876353,9.263206
4/8/2020,M1,124,-83.876363,9.263751
17/9/2021,M20,117,-83.876363,9.26358
17/9/2021,M20,118,-83.876363,9.263534
18/3/2021,M18,50,-83.876379,9.263566
26/1/2021,M16,4,-83.876393,9.263235
12/9/2020,M7,84,-83.876399,9.263525
17/9/2021,M20,119,-83.876402,9.263503
7/8/2020,M2,34,-83.876404,9.263464
12/9/2020,M7,85,-83.876406,9.263539
15/3/2021,M17,99,-83.876407,9.263043
4/8/2020,M1,125,-83.876412,9.263824
18/3/2021,M18,112,-83.876416,9.263049
1/12/2020,M14 ,24,-83.876417,9.263794
17/9/2021,M20,144,-83.876418,9.264392
14/9/2020,M8,72,-83.876419,9.263777
17/9/2021,M20,145,-83.87642,9.26439
14/9/2020,M8,61,-83.876423,9.263038
19/9/2020,M10,46,-83.876424,9.263594
1/12/2020,M14 ,20,-83.876424,9.263528
17/9/2021,M20,143,-83.876425,9.264367
21/4/2021,M19,42,-83.876427,9.263776
25/11/2020,M13,41,-83.876429,9.26371
17/9/2021,M20,142,-83.876429,9.264355
17/9/2021,M20,148,-83.876431,9.264423
26/1/2021,M16,16,-83.876436,9.263452
12/8/2020,M4,47,-83.876437,9.263501
17/9/2021,M20,140,-83.876437,9.264181
16/9/2020,M9,16,-83.876438,9.263542
1/12/2020,M14 ,25,-83.876438,9.263783
4/12/2020,M15,8,-83.876438,9.263563
7/9/2020,M5,14,-83.876441,9.263553
25/11/2020,M13,40,-83.876442,9.263491
23/9/2020,M11,65,-83.876444,9.263725
17/9/2021,M20,62,-83.876445,9.263042
17/9/2021,M20,127,-83.876446,9.263695
17/9/2021,M20,141,-83.876448,9.264374
4/8/2020,M1,117,-83.876451,9.263729
4/8/2020,M1,118,-83.876454,9.263664
17/9/2021,M20,146,-83.876457,9.264368
26/1/2021,M16,17,-83.876458,9.263498
17/9/2021,M20,147,-83.876462,9.264362
23/9/2020,M11,64,-83.876463,9.263727
23/9/2020,M11,63,-83.876469,9.263639
12/8/2020,M4,46,-83.876482,9.263462
9/8/2020,M3,13,-83.876485,9.263655
19/9/2020,M10,49,-83.876485,9.263771
16/9/2020,M9,17,-83.876487,9.263603
19/9/2020,M10,48,-83.876492,9.263764
17/9/2021,M20,126,-83.876492,9.26378
4/8/2020,M1,119,-83.876493,9.2636
19/9/2020,M10,47,-83.876493,9.263551
18/3/2021,M18,51,-83.876493,9.263645
14/9/2020,M8,71,-83.876494,9.263702
12/8/2020,M4,100,-83.876505,9.263646
14/9/2020,M8,73,-83.876506,9.263807
1/12/2020,M14 ,23,-83.87651,9.263807
9/8/2020,M3,12,-83.876517,9.26362
12/9/2020,M7,82,-83.876517,9.263526
13/9/2020,M7,94,-83.87652,9.263666
15/3/2021,M17,53,-83.876521,9.263508
9/8/2020,M3,20,-83.876523,9.263577
19/9/2020,M10,50,-83.876524,9.263785
1/12/2020,M14 ,21,-83.876524,9.263569
13/9/2020,M7,97,-83.876527,9.263721
7/9/2020,M5,16,-83.876529,9.263797
4/8/2020,M1,120,-83.87653,9.263528
2/12/2020,M14 ,127,-83.87653,9.264294
25/11/2020,M13,42,-83.876531,9.263766
13/9/2020,M7,96,-83.876532,9.2637
9/8/2020,M3,14,-83.876538,9.263715
4/8/2020,M1,116,-83.876545,9.263728
4/12/2020,M15,27,-83.876547,9.264466
18/3/2021,M18,45,-83.876555,9.263055
9/8/2020,M3,21,-83.87656,9.263743
23/9/2020,M11,62,-83.87656,9.263473
12/9/2020,M7,83,-83.876572,9.263553
17/9/2021,M20,125,-83.876572,9.263704
13/9/2020,M7,95,-83.876574,9.263622
17/9/2021,M20,120,-83.876574,9.263549
13/9/2020,M7,93,-83.876584,9.263502
19/9/2020,M10,51,-83.876586,9.263835
17/9/2021,M20,121,-83.876586,9.263528
4/8/2020,M1,114,-83.876587,9.263679
17/9/2021,M20,122,-83.876588,9.263501
12/8/2020,M4,101,-83.87659,9.263791
4/8/2020,M1,115,-83.876596,9.26366
1/12/2020,M14 ,26,-83.876609,9.263777
8/9/2020,M6,81,-83.87661,9.26349
17/9/2021,M20,139,-83.87661,9.264186
8/9/2020,M6,80,-83.876611,9.263501
4/8/2020,M1,140,-83.876613,9.263007
25/11/2020,M13,43,-83.876613,9.263798
1/12/2020,M14 ,22,-83.876618,9.263459
26/1/2021,M16,18,-83.876618,9.263437
18/3/2021,M18,111,-83.876618,9.263626
4/8/2020,M1,142,-83.876619,9.263455
21/4/2021,M19,127,-83.876619,9.263554
7/8/2020,M2,35,-83.876635,9.263686
7/8/2020,M2,9,-83.876639,9.263507
16/9/2020,M9,18,-83.876642,9.263773
15/3/2021,M17,98,-83.876644,9.263082
21/4/2021,M19,128,-83.876649,9.26379
17/9/2021,M20,124,-83.876652,9.263769
15/3/2021,M17,56,-83.876653,9.263736
15/3/2021,M17,54,-83.876659,9.263468
23/9/2020,M11,66,-83.876662,9.263766
18/3/2021,M18,52,-83.876662,9.263179
1/12/2020,M14 ,27,-83.876664,9.263741
14/9/2020,M8,70,-83.876668,9.263587
1/12/2020,M14 ,41,-83.87667,9.264429
4/8/2020,M1,122,-83.876671,9.263395
13/9/2020,M7,98,-83.876671,9.263663
4/8/2020,M1,113,-83.876672,9.263735
4/8/2020,M1,123,-83.876675,9.263391
15/3/2021,M17,57,-83.876676,9.263808
15/3/2021,M17,58,-83.876679,9.263815
7/8/2020,M2,10,-83.876682,9.263778
23/9/2020,M11,67,-83.876682,9.263694
7/8/2020,M2,8,-83.876685,9.263519
4/12/2020,M15,9,-83.876685,9.263898
17/9/2021,M20,128,-83.876686,9.263794
17/9/2021,M20,123,-83.876688,9.26378
26/1/2021,M16,30,-83.876692,9.264431
12/8/2020,M4,102,-83.876693,9.263752
4/12/2020,M15,26,-83.876694,9.264441
7/9/2020,M5,15,-83.876695,9.263536
7/9/2020,M5,17,-83.876695,9.263817
4/12/2020,M15,25,-83.876696,9.264443
19/9/2020,M10,52,-83.876702,9.263732
17/9/2021,M20,137,-83.876703,9.264274
15/3/2021,M17,55,-83.876709,9.26355
17/9/2021,M20,138,-83.87671,9.26424
26/1/2021,M16,31,-83.876725,9.264478
23/9/2020,M11,75,-83.876727,9.26445
4/8/2020,M1,121,-83.876731,9.26345
15/3/2021,M17,34,-83.876731,9.264454
8/9/2020,M6,78,-83.876734,9.263792
18/3/2021,M18,86,-83.876737,9.264493
13/9/2020,M7,99,-83.876741,9.263708
4/8/2020,M1,28,-83.876742,9.26389
16/9/2020,M9,19,-83.876743,9.263898
8/9/2020,M6,79,-83.87675,9.263711
14/9/2020,M8,74,-83.876754,9.263716
1/12/2020,M14 ,40,-83.876759,9.2645
25/11/2020,M13,44,-83.87676,9.263936
18/3/2021,M18,87,-83.876761,9.264448
7/8/2020,M2,11,-83.876768,9.263883
16/9/2020,M9,20,-83.876772,9.263895
23/9/2020,M11,74,-83.876778,9.264345
12/8/2020,M4,48,-83.876784,9.263884
13/9/2020,M7,100,-83.876784,9.26369
7/8/2020,M2,38,-83.876787,9.264286
4/12/2020,M15,24,-83.876789,9.264323
17/9/2021,M20,149,-83.876792,9.264463
15/3/2021,M17,33,-83.876794,9.264444
18/3/2021,M18,88,-83.876794,9.264344
16/9/2020,M9,26,-83.876796,9.264337
29/10/2020,M12,43,-83.876797,9.262977
14/9/2020,M8,75,-83.876798,9.263743
18/3/2021,M18,89,-83.876799,9.264342
17/9/2021,M20,61,-83.876803,9.263081
17/9/2021,M20,135,-83.876808,9.264346
4/12/2020,M15,28,-83.876812,9.264342
23/9/2020,M11,73,-83.876813,9.264357
1/12/2020,M14 ,39,-83.876821,9.264312
13/9/2020,M7,110,-83.876824,9.264368
21/4/2021,M19,129,-83.876832,9.263678
10/8/2020,M3,66,-83.876847,9.264454
7/8/2020,M2,37,-83.876851,9.26433
21/4/2021,M19,79,-83.876857,9.264385
4/12/2020,M15,23,-83.876858,9.264567
26/1/2021,M16,27,-83.876858,9.264348
26/1/2021,M16,32,-83.876859,9.264506
17/9/2021,M20,136,-83.87686,9.26433
15/3/2021,M17,72,-83.876861,9.264311
13/9/2020,M7,109,-83.876864,9.264318
15/3/2021,M17,71,-83.876867,9.264318
19/9/2020,M10,61,-83.876868,9.264337
23/9/2020,M11,72,-83.876868,9.264351
1/12/2020,M14 ,37,-83.87687,9.264338
26/1/2021,M16,28,-83.876871,9.264329
16/9/2020,M9,25,-83.876872,9.264384
18/3/2021,M18,85,-83.876872,9.264574
4/12/2020,M15,102,-83.876873,9.264614
26/1/2021,M16,29,-83.876874,9.264331
25/11/2020,M13,52,-83.876875,9.264319
13/9/2020,M7,108,-83.876877,9.264301
19/9/2020,M10,60,-83.87688,9.26429
25/11/2020,M13,53,-83.876888,9.264289
12/8/2020,M4,49,-83.876897,9.26402
13/9/2020,M7,107,-83.876902,9.264312
4/8/2020,M1,27,-83.876903,9.26416
16/9/2020,M9,24,-83.876908,9.264332
1/12/2020,M14 ,36,-83.87691,9.264375
25/11/2020,M13,54,-83.876911,9.264297
25/11/2020,M13,55,-83.876912,9.264281
10/8/2020,M3,32,-83.876913,9.264359
4/12/2020,M15,29,-83.876913,9.264343
4/12/2020,M15,30,-83.876918,9.264313
21/4/2021,M19,80,-83.87692,9.264433
17/9/2021,M20,134,-83.87692,9.264413
15/3/2021,M17,70,-83.876925,9.264319
4/12/2020,M15,103,-83.876926,9.264621
4/12/2020,M15,104,-83.876927,9.264618
21/4/2021,M19,78,-83.876934,9.264695
12/8/2020,M4,54,-83.876942,9.264354
1/12/2020,M14 ,38,-83.876946,9.264358
8/9/2020,M6,77,-83.876948,9.264066
26/1/2021,M16,33,-83.87695,9.264582
21/4/2021,M19,82,-83.876951,9.264372
1/12/2020,M14 ,28,-83.876955,9.264019
4/12/2020,M15,22,-83.876961,9.264588
17/9/2021,M20,129,-83.876961,9.264083
19/9/2020,M10,59,-83.876962,9.264338
17/9/2021,M20,153,-83.876974,9.264709
17/9/2021,M20,152,-83.876975,9.264707
17/9/2021,M20,154,-83.876979,9.264662
18/3/2021,M18,84,-83.876985,9.264737
8/9/2020,M6,69,-83.876987,9.264625
17/9/2021,M20,151,-83.876997,9.264616
17/9/2021,M20,150,-83.877,9.264623
4/12/2020,M15,99,-83.877016,9.264689
7/8/2020,M2,16,-83.877023,9.264745
4/12/2020,M15,21,-83.877029,9.264625
21/4/2021,M19,81,-83.87703,9.264352
4/12/2020,M15,19,-83.877032,9.264809
26/1/2021,M16,34,-83.877032,9.264565
4/12/2020,M15,101,-83.877035,9.264596
4/8/2020,M1,26,-83.87704,9.264219
4/12/2020,M15,105,-83.877048,9.264607
4/12/2020,M15,100,-83.877052,9.264599
4/8/2020,M1,15,-83.877065,9.264765
4/8/2020,M1,25,-83.877069,9.264198
4/8/2020,M1,110,-83.877069,9.264087
10/8/2020,M3,22,-83.877069,9.264005
4/8/2020,M1,107,-83.877076,9.264186
12/8/2020,M4,55,-83.877077,9.264803
10/8/2020,M3,23,-83.877078,9.26405
4/12/2020,M15,106,-83.877078,9.264606
4/12/2020,M15,20,-83.877082,9.264706
4/12/2020,M15,98,-83.877083,9.264648
13/9/2020,M7,111,-83.877084,9.264608
17/9/2021,M20,131,-83.877089,9.264153
10/8/2020,M3,94,-83.87709,9.2642
25/11/2020,M13,45,-83.877091,9.264169
12/8/2020,M4,103,-83.877094,9.264118
21/4/2021,M19,49,-83.877096,9.264139
17/9/2021,M20,130,-83.877102,9.26423
13/9/2020,M7,101,-83.877104,9.26418
17/9/2021,M20,155,-83.877105,9.264765
4/8/2020,M1,111,-83.877107,9.264142
19/9/2020,M10,58,-83.877107,9.264288
4/12/2020,M15,97,-83.877107,9.264769
17/9/2021,M20,133,-83.877108,9.264184
4/8/2020,M1,109,-83.877109,9.26408
25/11/2020,M13,47,-83.877109,9.26418
1/12/2020,M14 ,30,-83.877109,9.264171
18/3/2021,M18,98,-83.877112,9.264168
4/12/2020,M15,11,-83.877115,9.264254
18/3/2021,M18,83,-83.877116,9.264777
